5.823661, -3.110997, -0.056145
5.250081, -3.069688, -0.018536
5.302141, -2.631957, -0.123493
6.103849, -0.907982, -0.188828
6.045356, 1.905832, -0.142657
4.540956, 3.696407, -0.144592
4.175851, 3.649027, 0.027573
5.755973, 2.013269, 0.062544
4.739384, -0.903121, 0.055312
5.347414, -1.845848, -0.034438
6.697943, -2.620919, -0.103229
7.549558, -3.253800, -0.069663
8.109156, -3.641575, 0.005607
8.207125, -3.365635, 0.030015
7.881729, -3.155409, -0.086943
7.623506, -2.895646, 0.014173
6.207714, -3.025092, -0.011411
5.214729, -2.701460, 0.004879
3.535323, -1.826019, -0.021613
2.053253, -1.140636, -0.008931
1.358092, -0.679466, -0.034099
2.183993, -1.480381, -0.055292
1.968931, -4.090085, -0.086632
-0.976394, -6.425498, 0.026534
-2.667274, -7.462945, -0.027830
-3.229078, -8.926700, 0.023457
-4.127490, -10.407156, 0.059146
-4.092434, -10.927358, 0.068809
-4.990883, -10.145321, -0.011368
-5.272742, -10.555750, 0.067103
-5.314605, -10.759390, 0.088012
-5.095193, -10.712046, 0.080194
-4.783990, -10.480592, -0.019332
-4.209510, -9.600926, 0.075507
-3.393094, -7.895524, 0.116136
-2.281530, -5.784602, 0.043146
-1.135898, -5.359601, 0.085783
1.075678, -5.839987, 0.133014
4.639888, -4.971747, 0.000793
5.947031, -4.032423, 0.200762
7.068034, -4.742262, 0.158993
8.629590, -4.983091, 0.107990
8.647980, -4.897895, 0.217331
8.107720, -5.721378, 0.208747
8.518985, -6.077131, 0.217475
8.046863, -6.600819, 0.328825
5.521569, -6.778018, 0.161807
5.520280, -7.168943, 0.081682
4.851210, -8.334870, 0.131342
4.561450, -8.403725, 0.054698
3.247833, -8.845296, 0.038174
2.178358, -8.296142, 0.016404
1.968255, -6.734115, -0.005916
1.764852, -6.923527, -0.060699
2.145666, -7.683795, -0.176887
2.696763, -8.662915, -0.058993
3.469054, -8.830544, -0.039028
3.462067, -8.770518, -0.076229
3.425576, -8.464523, -0.169594
3.221792, -8.013074, -0.016802
2.237305, -6.451484, -0.112899
2.531009, -5.149827, -0.092929
4.399576, -4.814905, -0.027601
5.491907, -4.817739, -0.156989
5.951562, -5.787718, -0.200298
6.400547, -6.278275, -0.176104
6.925337, -5.394535, -0.117684
7.355233, -5.873675, -0.053576
6.797228, -4.645114, 0.130992
6.927367, -4.862241, -0.101328
7.159755, -5.029241, -0.002966
7.039278, -5.083083, -0.074619
6.888449, -4.789100, -0.103057
6.371799, -4.240199, 0.020316
5.319102, -3.655804, 0.028652
3.839951, -2.849713, -0.012319
1.980979, -1.562901, -0.056018
1.781755, -1.093969, -0.008006
3.297608, 0.009028, -0.086910
4.432299, 2.453040, -0.505173
4.876245, 4.800096, -0.728640
5.375705, 6.753672, -0.735010
6.409227, 7.602772, -0.751382
7.004822, 7.942860, -0.618796
7.269684, 8.038388, -0.743977
7.647444, 7.911144, -0.709348
6.568941, 7.533920, -0.040624
6.713189, 7.337071, -0.059631
6.810677, 7.176053, 0.087287
7.388226, 6.699780, -0.020994
7.612049, 6.173956, -0.022335
7.352450, 5.788028, -0.024630
7.052223, 4.623905, -0.031717
6.499440, 2.686930, 0.186028
6.214264, 2.280785, 0.131504
5.431159, 3.625720, 0.292285
0.105853, 6.703690, 0.588564
-3.159694, 5.733127, 0.640095
-3.425758, 5.683367, 0.802987
-3.588488, 5.813963, 0.809459
-2.892101, 5.231380, 1.003349
-2.501535, 4.591524, 0.873098
-3.275337, 3.719129, 0.823793
-3.798933, 2.573493, 0.796508
-3.477262, 1.428404, 0.895802
-3.290994, -0.181956, 0.757711
-5.838121, 2.456098, 0.112615
-5.674237, -0.024430, -0.034788
-4.579290, -2.846192, -0.369903
-4.866856, -3.732134, -0.468252
-5.184420, -2.405039, -0.451825
-5.835473, -1.067464, -0.449019
-6.774943, -0.360505, -0.469033
-7.322071, -0.451449, -0.139733
-7.644310, -1.321644, -0.123570
-7.935666, -2.845950, -0.087812
-2.127593, 3.722107, 0.484989
-4.052207, 3.243988, 0.826794
-5.992789, 2.289320, -0.001265
-7.486296, 2.519239, -0.149367
-8.820695, 3.262128, 0.009180
-9.865605, 3.821505, 0.122630
-10.216427, 3.542311, 0.008280
-10.146484, 3.186144, -0.085532
-10.155626, 2.969209, -0.027701
-9.883892, 2.190665, -0.103859
-6.338575, 2.920493, 0.034908
-5.064118, 2.905925, -0.117413
-3.940099, 6.315445, -0.211063
-0.088321, 8.223862, -0.131493
2.480515, 8.133614, -0.151311
2.973323, 9.278883, -0.338779
3.282911, 10.824588, -0.529635
3.940548, 12.328422, -0.620617
4.212563, 13.686197, -0.573440
4.172457, 14.496141, -0.517210
5.885204, 12.008117, -0.193552
5.922816, 12.568797, -0.192741
5.379329, 12.066685, -0.135085
5.287403, 13.003766, -0.181097
6.022306, 13.608841, -0.417283
6.831652, 14.225872, -0.327037
7.172446, 14.756137, -0.366777
6.945932, 14.694175, -0.276168
6.546892, 13.984800, -0.243936
6.677614, 14.741129, -0.268394
2.651716, 8.544879, 0.203885
3.558763, 10.330706, 0.261318
5.982516, 10.072139, -0.219152
6.233468, 10.992664, -0.169854
6.238753, 11.220232, -0.217272
6.358813, 11.154151, -0.153211
5.688629, 10.472886, -0.209891
4.725543, 9.846121, -0.140202
4.464946, 8.555087, -0.207582
5.715131, 7.821048, 0.047108
4.976782, 1.573572, 0.418812
3.862001, 0.769368, 0.448448
5.523057, -0.704454, 0.496053
6.528139, -0.563081, 0.555170
6.940425, -0.531655, 0.566378
6.929547, -0.165798, 0.693405
6.539360, 0.130555, 0.624138
5.902279, 0.667583, 0.581219
5.278083, 1.330180, 0.616982
4.959404, 2.510234, 0.407744
6.341605, -2.273584, 0.224084
6.531479, -1.391911, 0.064627
5.668034, -0.956385, -0.030218
5.061782, -0.444464, -0.054245
3.780553, -0.044205, -0.082136
1.605553, -0.710892, -0.130160
0.587846, -1.642091, -0.302909
0.518217, -3.034395, -0.351781
0.765826, -5.934108, -0.470539
-0.283384, -9.557335, -0.534848
2.359024, -10.146829, -0.178694
2.359623, -10.648793, -0.090303
1.111326, -11.521614, -0.228643
0.909302, -11.614358, -0.225705
0.943181, -12.149878, -0.363040
0.793112, -13.107768, -0.317566
0.477058, -13.456816, -0.441212
0.246597, -12.810823, -0.520817
-1.109010, -12.409861, -0.577877
-3.791416, -12.675879, -0.600074
-7.164404, -5.347406, 0.165592
-5.593230, -2.530310, 0.480845
-6.301733, -0.688195, 0.509374
-6.652359, 0.657484, 0.641023
-6.825925, 0.944359, 0.798439
-6.615931, 0.851633, 0.742121
-5.931656, 0.388304, 0.717020
-5.242407, -0.282742, 0.630998
-4.572972, -1.050248, 0.577230
-3.082913, -2.135820, 0.553307
-4.372722, 3.125678, 0.036151
-5.404935, -0.084203, -0.115541
-4.758364, -2.953439, -0.285548
-4.176545, -5.367757, -0.378116
-4.652105, -7.293591, -0.485564
-5.209270, -9.318554, -0.419831
-5.681397, -10.853055, -0.469708
-5.659992, -11.633108, -0.415017
-5.541778, -11.921388, -0.541432
-5.743365, -12.595234, -0.641055
-5.321324, -11.214227, -0.136138
-5.369722, -11.620966, -0.020970
-6.003658, -11.465909, -0.153588
-6.069802, -11.496476, -0.184917
-5.974980, -11.406444, -0.320687
-5.792760, -11.098010, -0.269155
-4.926102, -10.049328, -0.066604
-3.904902, -8.715140, -0.137765
-3.144392, -7.337639, -0.105250
-3.937001, -6.620143, 0.024155
-5.005169, -1.268198, 0.073255
-4.101799, 1.851227, 0.102918
-5.419281, 5.308035, -0.025782
-6.462867, 7.239152, -0.003380
-6.662763, 7.989508, -0.121208
-6.345341, 8.289881, -0.039070
-5.764599, 8.759262, 0.032118
-4.652339, 8.540172, -0.093551
-2.141320, 7.695522, -0.229893
-0.721722, 7.972744, -0.332306
-2.353907, 4.620179, -0.055814
-2.565645, 7.838000, -0.081251
2.811908, 6.471619, -0.038152
3.791187, 5.549787, -0.128651
3.183824, 6.280288, -0.131397
0.752118, 7.240642, -0.001591
-2.296137, 6.499583, -0.046495
-3.985875, 6.223321, -0.032352
-5.646014, 7.482061, 0.024300
-7.135288, 8.348773, 0.081609
-10.237828, 6.845679, -0.012843
-10.270617, 6.700062, -0.060717
-8.771831, 5.530513, -0.180647
-7.085119, 4.581133, -0.133794
-4.632932, 3.359007, -0.144342
-3.018589, 2.488523, -0.110879
-3.215344, 2.740322, -0.178484
-3.719206, 4.964627, -0.099864
-0.892982, 8.356544, -0.127236
2.589051, 9.332452, -0.077991
5.256287, 9.568619, 0.159203
6.250109, 10.863520, 0.059720
6.367925, 9.520636, 0.117396
6.571190, 9.597400, 0.185680
6.727012, 9.669844, 0.148115
6.723070, 9.622149, 0.075446
6.690088, 9.352014, 0.073751
5.976497, 8.300508, -0.046906
5.312602, 6.941594, 0.040733
4.196410, 4.880315, 0.075057
1.799021, 4.633033, -0.007503
-0.413779, 4.770331, -0.100347
-4.805804, 6.621934, -0.396087
-8.069581, 5.111442, -0.328646
-10.020027, 6.583457, -0.369152
-11.309195, 8.245451, -0.576455
-12.105438, 9.067008, -0.528464
-12.371053, 9.357620, -0.479762
-12.296252, 9.593006, -0.578291
-11.257286, 9.637473, -0.470968
-8.655436, 4.476034, 0.071478
-9.109615, 4.481387, 0.101460
-9.730963, 5.030618, -0.240083
-10.464756, 6.020626, -0.024249
-10.360989, 6.052094, 0.171468
-10.404752, 5.625239, -0.085344
-10.309105, 5.435693, -0.009153
-10.004111, 5.312970, -0.074678
-10.042771, 5.579531, 0.044055
-10.210071, 6.035867, 0.024087
-9.245749, 5.688788, -0.006577
-8.953764, 5.778955, 0.068595
-7.612578, 5.551732, 0.023200
-5.994304, 4.821153, -0.114389
-3.725054, 4.375277, 0.075880
-2.561640, 3.202617, 0.000234
-2.638162, 2.663680, 0.024966
-3.059202, 2.779644, 0.000565
-2.490857, 3.100262, 0.000839
-1.875067, 2.753718, 0.043258
-3.623342, 2.033227, 0.056925
-5.857935, -0.064656, 0.027621
-7.016823, -4.787323, -0.062952
-6.406198, -8.008807, -0.045566
-7.146841, -9.594085, 0.004952
-7.268701, -10.534198, -0.187218
-6.748388, -10.696600, -0.007658
-6.098254, -10.791272, -0.027245
-5.614731, -11.003108, -0.005766
-5.352063, -11.408786, 0.017315
-4.187579, -10.802554, 0.071045
-3.733166, -11.178974, -0.021574
-3.562832, -11.604816, 0.015745
-3.044673, -11.758714, 0.085862
-2.615214, -11.917919, 0.072527
-2.212094, -11.838030, 0.030679
-1.928437, -11.827130, 0.077596
-1.470405, -11.801801, 0.017540
-1.017244, -11.670830, -0.006775
-0.586280, -11.809391, -0.074036
0.360781, -11.939944, 0.070667
0.840776, -11.767887, 0.033118
1.194313, -11.495146, 0.073168
1.739454, -11.475934, -0.035383
2.209772, -11.660468, -0.034045
2.791743, -11.843645, 0.024365
3.425122, -11.985838, -0.031007
3.763551, -12.117618, -0.024256
3.610330, -12.224916, 0.011009
3.456242, -12.191099, 0.068610
3.818611, -12.087152, -0.021314
3.817868, -12.161739, 0.093929
3.794665, -12.053093, 0.006018
3.803654, -12.132421, 0.066590
3.885399, -12.254344, -0.092367
3.975108, -12.397845, 0.083952
4.010819, -12.481007, 0.016043
3.982176, -12.308285, -0.051445
3.737637, -12.140449, -0.085437
3.466379, -11.657636, -0.016124
3.010520, -9.937718, 0.098756
2.509624, -7.945720, 0.057315
3.381859, -6.272809, 0.089008
5.153169, -4.192960, 0.112413
6.205769, -0.747464, 0.079382
5.546524, 0.733856, 0.083052
4.764338, 0.393511, 0.108060
3.076104, 0.054126, 0.093783
2.024994, 0.098718, 0.080400
2.546293, 0.411683, 0.096132
4.400522, 1.471937, 0.021959
5.221072, 4.684995, -0.120115
4.071089, 7.101422, -0.029195
4.680560, 8.473966, 0.028178
4.846114, 9.620794, -0.098883
5.009788, 10.082893, -0.014694
5.353727, 10.300783, -0.100047
5.607888, 10.662800, -0.206082
5.688551, 10.800188, -0.110438
5.648764, 10.536043, -0.048262
5.299213, 9.616611, -0.096483
